scenario,run,seed,coupon_target_annual,bond_term_ticks,tick,num_pools,num_assets,transactions_per_tick,swap_volume_usd_tick,route_success_rate_tick,repayment_volume_usd,loan_issuance_volume_usd,debt_outstanding_usd,fee_pool_cumulative_usd,fee_clc_cumulative_usd,claims_unpaid_usd_tick,household_cash_stress_ratio,stable_liquidity_leakage_ratio_tick,expected_cash_return_coverage,expected_voucher_return_coverage,expected_verified_report_exposure,strong_pool_share,moderate_pool_share,weak_pool_share,potential_nodes,potential_edges,potential_component_count,potential_largest_component_share,potential_avg_degree,potential_edge_top_share,potential_edge_hhi,realized_nodes,realized_edges,realized_component_count,realized_largest_component_share,realized_avg_degree,realized_edge_top_share,realized_edge_hhi
stress_high_coupon,2,5000103,0.12,52,12,125,127,234,139994.58525300087,0.9602649006622517,2785.4276370768102,229.96448394886082,85009.68962114789,3859.0784336463444,3859.0784336463444,0.0,0.128,0.0595120669464505,0.127496344,0.5725679953484426,411.9571084187281,0.272,0.104,0.624,125,1996,2,0.992,31.936,0.004040948275862069,0.0009571125334423305,125,633,2,0.992,10.128,0.015583259127337488,0.0034782325995199536
stress_high_coupon,2,5000103,0.12,52,16,125,127,284,66698.92549967498,0.9372197309417041,2866.6060864911265,104.95696069434229,93688.33103773302,4733.37111369236,4733.37111369236,0.0,0.152,0.0590407288392355,0.127496344,0.5725679953484426,505.2297580124988,0.272,0.104,0.624,125,2199,2,0.992,35.184,0.0037019898195279964,0.0009358830695422899,125,673,2,0.992,10.768,0.017657992565055763,0.003917280487186928
stress_high_coupon,2,5000103,0.12,52,20,125,127,292,177209.42183400266,0.9621848739495799,7166.602197871833,22.895310869841275,111839.66494723239,5779.923817160127,5779.923817160127,0.0,0.184,0.05801093849041866,0.127496344,0.5725679953484426,594.4193952570837,0.272,0.104,0.624,125,2402,2,0.992,38.432,0.0034482758620689655,0.0009087056519467267,125,688,2,0.992,11.008,0.018969555035128805,0.004163133675937454
stress_high_coupon,2,5000103,0.12,52,24,125,127,303,76826.46091289008,0.9318181818181818,3106.1753074753315,0.0,133395.63866333498,7154.909380612584,7154.909380612584,0.0,0.2,0.05690034116767929,0.127496344,0.5725679953484426,658.1557843411432,0.272,0.104,0.624,125,2574,2,0.992,41.184,0.0035010134512622076,0.0009014906766795929,125,693,2,0.992,11.088,0.01916992369253676,0.004562278273099268
stress_high_coupon,2,5000103,0.12,52,28,125,127,358,50618.066531699886,0.9238410596026491,6992.927586995603,31.111607417525985,107846.47871554387,7458.090682152982,7458.090682152982,0.0,0.256,0.05678503257924835,0.127496344,0.5725679953484426,723.438229507382,0.272,0.104,0.624,125,2744,2,0.992,43.904,0.0032589212970506763,0.0008992700457048179,125,701,2,0.992,11.216,0.01724403387220939,0.00465869108765492
stress_high_coupon,2,5000103,0.12,52,32,125,127,320,147744.78329468204,0.9578544061302682,4276.462023200707,22.94948432770408,136735.7866430931,9308.056242219614,9308.056242219614,0.0,0.288,0.056112544729099996,0.127496344,0.5725679953484426,776.9737746240098,0.272,0.104,0.624,125,2862,2,0.992,45.792,0.0031727718488606866,0.000941590365928239,125,708,2,0.992,11.328,0.016828819353142257,0.004841798021394046
stress_high_coupon,2,5000103,0.12,52,36,125,127,352,61622.84219818029,0.939799331103679,3025.408527334045,56.43321944960774,140631.4191506554,9834.980263727759,9834.980263727759,0.0,0.232,0.054394432443800045,0.127496344,0.5725679953484426,824.7984408908014,0.272,0.104,0.624,125,2918,2,0.992,46.688,0.0031545741324921135,0.0009462048164814322,125,714,2,0.992,11.424,0.017096959265633965,0.005004672406534589
stress_high_coupon,2,5000103,0.12,52,40,125,127,358,178203.21564539443,0.97,5426.293062211996,63.87940799035461,152635.5404891959,10937.624785368913,10937.624785368913,0.0,0.248,0.05402757482481055,0.127496344,0.5725679953484426,875.154609946195,0.272,0.104,0.624,125,2935,2,0.992,46.96,0.0032253729337454644,0.0009517147490464837,125,722,2,0.992,11.552,0.01721678891605542,0.005060721181724164
stress_high_coupon,2,5000103,0.12,52,44,125,127,348,133168.37599827725,0.95,2638.3653044960893,265.1423369033639,171182.85743691708,12132.091127822809,12132.091127822809,0.0,0.216,0.052999377084578934,0.127496344,0.5725679953484426,915.8561661290584,0.272,0.104,0.624,125,2937,2,0.992,46.992,0.0031809145129224653,0.0009660262414907507,125,725,2,0.992,11.6,0.01932367149758454,0.0052061333447587866
stress_high_coupon,2,5000103,0.12,52,48,125,127,341,56437.684786605096,0.9228187919463087,2000.3565343425016,121.91137724071388,161398.98527883354,12389.73108750519,12389.73108750519,0.0,0.24,0.05240405488237632,0.127496344,0.5725679953484426,961.7255441434547,0.272,0.104,0.624,125,2938,2,0.992,47.008,0.003266266004703423,0.0009751515250415319,125,734,2,0.992,11.744,0.018866363260239966,0.005225357756711913
