scenario,coupon_target_annual,bond_term_ticks,tick,metric,mean,p05,p50,p95,n
regenbond_lp_injection,0.06,260,65,bond_annualized_fee_yield,0.17969838061292412,0.1418114372562816,0.1714934685089835,0.22332876244232508,3
regenbond_lp_injection,0.06,260,65,bond_coupon_coverage_ratio,2.994973010215402,2.3635239542713604,2.8582244751497248,3.722146040705418,3
regenbond_lp_injection,0.06,260,65,bond_coupon_shortfall_usd,0.0,0.0,0.0,0.0,3
regenbond_lp_injection,0.06,260,65,bond_cumulative_fee_return_usd,89849.19030646206,70905.7186281408,85746.73425449175,111664.38122116253,3
regenbond_lp_injection,0.06,260,65,debt_outstanding_usd,136825.18307234644,121234.96734459186,122091.48669369583,162728.98626515645,3
regenbond_lp_injection,0.06,260,65,expected_cash_return_coverage,0.13285249333333335,0.1304852832,0.131831208,0.1359346032,3
regenbond_lp_injection,0.06,260,65,expected_verified_report_exposure,1018.883756186859,996.2749852686012,1007.0809100797983,1049.7545193800593,3
regenbond_lp_injection,0.06,260,65,expected_voucher_return_coverage,0.590488240148629,0.5859177889044644,0.5863269363717228,0.597971604036628,3
regenbond_lp_injection,0.06,260,65,fee_pool_cumulative_usd,23701.529653314603,20443.35337060698,22206.538205316592,28006.199949620837,3
regenbond_lp_injection,0.06,260,65,household_cash_stress_ratio,0.2773333333333333,0.228,0.264,0.33599999999999997,3
regenbond_lp_injection,0.06,260,65,loan_issuance_volume_usd,42.53828211379567,0.0,0.0,114.85336170724828,3
regenbond_lp_injection,0.06,260,65,potential_avg_degree,47.04,46.790400000000005,46.848,47.424,3
regenbond_lp_injection,0.06,260,65,potential_largest_component_share,0.992,0.992,0.992,0.992,3
regenbond_lp_injection,0.06,260,65,realized_avg_degree,11.717333333333334,11.5088,11.696,11.9408,3
regenbond_lp_injection,0.06,260,65,realized_largest_component_share,0.992,0.992,0.992,0.992,3
regenbond_lp_injection,0.06,260,65,repayment_volume_usd,11010.715470123236,9252.882831950254,10630.478461886285,13034.714014062081,3
regenbond_lp_injection,0.06,260,65,route_success_rate_tick,0.9332107023411371,0.8936688963210702,0.93,0.975,3
regenbond_lp_injection,0.06,260,65,swap_volume_usd_tick,70278.03873627361,52832.78630349299,73190.10655715955,85684.84369443408,3
regenbond_lp_injection,0.06,260,65,transactions_per_tick,329.6666666666667,311.7,327.0,349.5,3
regenbond_lp_injection,0.06,260,78,bond_annualized_fee_yield,0.17483959177052052,0.13904787687919737,0.16471552077011373,0.2177181563621284,3
regenbond_lp_injection,0.06,260,78,bond_coupon_coverage_ratio,2.913993196175342,2.3174646146532893,2.7452586795018954,3.6286359393688064,3
regenbond_lp_injection,0.06,260,78,bond_coupon_shortfall_usd,0.0,0.0,0.0,0.0,3
regenbond_lp_injection,0.06,260,78,bond_cumulative_fee_return_usd,104903.7550623123,83428.72612751841,98829.31246206824,130630.89381727703,3
regenbond_lp_injection,0.06,260,78,debt_outstanding_usd,136053.44206369363,118105.58467178603,120732.92823501714,164725.6591356747,3
