scenario,run,seed,coupon_target_annual,bond_term_ticks,tick,num_pools,num_assets,transactions_per_tick,swap_volume_usd_tick,route_success_rate_tick,repayment_volume_usd,loan_issuance_volume_usd,debt_outstanding_usd,fee_pool_cumulative_usd,fee_clc_cumulative_usd,claims_unpaid_usd_tick,household_cash_stress_ratio,stable_liquidity_leakage_ratio_tick,expected_cash_return_coverage,expected_voucher_return_coverage,expected_verified_report_exposure,strong_pool_share,moderate_pool_share,weak_pool_share,potential_nodes,potential_edges,potential_component_count,potential_largest_component_share,potential_avg_degree,potential_edge_top_share,potential_edge_hhi,realized_nodes,realized_edges,realized_component_count,realized_largest_component_share,realized_avg_degree,realized_edge_top_share,realized_edge_hhi
regenbond_lp_injection,1,502,0.06,260,143,125,127,320,51583.02789192843,0.8595317725752508,8548.277949314639,49.6176614864021,164503.66054962503,37637.19041728676,37637.19041728676,0.0,0.344,0.0004469415753246254,0.131831208,0.5863269363717228,1359.2051783039472,0.24,0.176,0.584,125,2968,2,0.992,47.488,0.0032696177062374247,0.0010106855924278063,125,776,2,0.992,12.416,0.01474246995923985,0.006174625871551206
regenbond_lp_injection,1,502,0.06,260,156,125,127,356,80120.95169805974,0.9161073825503355,1006.948449627101,28.211187156431453,158069.470891352,40052.71905230261,40052.71905230261,0.0,0.264,0.04435410093381985,0.131831208,0.5863269363717228,1406.1791067939882,0.24,0.176,0.584,125,2968,2,0.992,47.488,0.002968093000247341,0.0010283344719506464,125,779,2,0.992,12.464,0.014868628163215885,0.006211148596222951
regenbond_lp_injection,1,502,0.06,260,169,125,127,324,43045.613073802495,0.85,2680.444950836988,0.0,144315.75324375028,41779.28898183809,41779.28898183809,0.0,0.328,0.0004518680179528421,0.131831208,0.5863269363717228,1453.0277169623878,0.24,0.176,0.584,125,2968,2,0.992,47.488,0.0029204185933317107,0.001036047340063579,125,782,2,0.992,12.512,0.014828483137324648,0.006239161340026766
regenbond_lp_injection,1,502,0.06,260,182,125,127,318,63269.622727606205,0.867109634551495,4508.715418080206,0.0,153321.90548097517,43984.780943472055,43984.780943472055,0.0,0.36,0.0002742963657061138,0.131831208,0.5863269363717228,1493.7597981725096,0.24,0.176,0.584,125,2968,2,0.992,47.488,0.003134796238244514,0.001037237211289081,125,786,2,0.992,12.576,0.014825324368227335,0.00628758069949234
regenbond_lp_injection,1,502,0.06,260,195,125,127,351,46387.121176181005,0.867109634551495,4206.764430326417,90.18514456978119,149835.96050759245,46163.21023556905,46163.21023556905,0.0,0.352,0.00034602512841755824,0.131831208,0.5863269363717228,1535.1520592834233,0.24,0.176,0.584,125,2968,2,0.992,47.488,0.0030424729219909945,0.0010265097030559757,125,788,2,0.992,12.608,0.014827836588068941,0.006322991567041418
regenbond_lp_injection,1,502,0.06,260,208,125,127,345,78843.41073881462,0.8862876254180602,2588.117812028005,0.0,156617.64042751605,47815.74632252069,47815.74632252069,0.0,0.304,0.04219216595486149,0.131831208,0.5863269363717228,1575.0920746359166,0.24,0.176,0.584,125,2968,2,0.992,47.488,0.0033494603647190174,0.0010227036831998708,125,790,2,0.992,12.64,0.014810447707864365,0.006343074855248687
regenbond_lp_injection,1,502,0.06,260,221,125,127,364,60172.19211445699,0.8993288590604027,6256.054742990131,0.0,165816.74413474443,50104.22757774353,50104.22757774353,0.0,0.344,0.00031159978553008116,0.131831208,0.5863269363717228,1609.4623394111945,0.24,0.176,0.584,125,2954,2,0.992,47.264,0.0032382613027774317,0.0010232709640903325,125,792,2,0.992,12.672,0.01471081588835212,0.00636619261736376
regenbond_lp_injection,1,502,0.06,260,234,125,127,298,43218.27204170854,0.87,1284.1850491445423,0.0,167175.81228379253,52173.44731463581,52173.44731463581,0.0,0.352,0.00018985119122650118,0.131831208,0.5863269363717228,1642.4441968687688,0.24,0.176,0.584,125,2954,2,0.992,47.264,0.0030037246185269733,0.001047965342698381,125,792,2,0.992,12.672,0.014714249589075737,0.006391417105157204
regenbond_lp_injection,1,502,0.06,260,247,125,127,336,46724.99722013503,0.8762541806020067,3416.514627938249,36.879466185531605,162657.9067103311,54137.286590024174,54137.286590024174,0.0,0.384,0.00023522605498235764,0.131831208,0.5863269363717228,1675.1435302692191,0.24,0.176,0.584,125,2968,2,0.992,47.488,0.003067122802878377,0.0010558237864319985,125,792,2,0.992,12.672,0.01468213623587106,0.006401240978988368
regenbond_lp_injection,1,502,0.06,260,260,125,127,354,96308.9954475412,0.9235880398671097,1172.9915989783763,57.12021215980631,176043.3751674452,56193.84007930864,56193.84007930864,0.0,0.264,0.040200353530243316,0.131831208,0.5863269363717228,1705.9030083623081,0.24,0.176,0.584,125,2968,2,0.992,47.488,0.0029878188922086877,0.0010770315100452421,125,794,2,0.992,12.704,0.01472653756118323,0.006414416588268287
regenbond_lp_injection,2,503,0.06,260,13,125,127,285,59644.26604747758,0.9776536312849162,4686.156686330696,0.0,95206.79653309997,5381.423913245782,5381.423913245782,0.0,0.208,0.00010344990894687059,0.130335736,0.5858723280747691,425.97072247076704,0.224,0.184,0.592,125,2002,2,0.992,32.032,0.0037827614158335585,0.0009368930646040076,125,628,2,0.992,10.048,0.02034174125305126,0.003665485775346405
